Gene	Product	EnClNCTC9394 NPEQ	KlPnEcl8 NPEQ	KlPnRH201207 NPEQ	CiRoICC168 NPEQ	SaTySL1344 NPEQ	SaTySL3261 NPEQ	SaTyD23580 NPEQ	SaTyA130 NPEQ	SaEnP125109 NPEQ	SaTyTy2 NPEQ	EsCoEC958 NPEQ	EsCoST131 NPEQ	EsCoBW25113 NPEQ	EsCoMG1655 NPEQ	EnClNCTC9394 locus tag	KlPnEcl8 locus tag	KlPnRH201207 locus tag	CiRoICC168 locus tag	SaTySL1344 locus tag	SaTySL3261 locus tag	SaTyD23580 locus tag	SaTyA130 locus tag	SaEnP125109 locus tag	SaTyTy2 locus tag	EsCoEC958 locus tag	EsCoST131 locus tag	EsCoBW25113 locus tag	EsCoMG1655 locus tag	EsCoMG1655 position
gcd	quinoprotein glucose dehydrogenase	1.71923707342447	1.18471268912509	0.946642539034146	1.04318971147536	2.06030856079055	1.45286909366296	1.57005926562329	1.27420780929935	1.06803336520678	0.53869446414607	1.174171636806	1.16503627459039	1.01813494716683	7	ENC_46400	BN373_06221	ERS227112_02473	ROD_01361	SL1344_0170	SL3261_0170	STMMW_01751	STM_MW01751	SEN0174	t0174	EC958_0266	NCTC13441_03857	BW25113_0124	b0124	138835
pka	Acyl-CoA synthetase (NDP forming)	1.32439408952481	0.925951452852865	0.527060330591819	1.04468612647977	0.846813401325008	0.860273360904403	0.8238092914631	0.452463622367498	0.780218495081897	0.699726338580475	0.841084816084524	0.764879251098306	0.73851597629468	7	ENC_36760	BN373_35651	ERS227112_00006	ROD_25291	SL1344_2615	SL3261_2615	STMMW_26711	STM_MW26711	SEN2578	t0259	EC958_2890	NCTC13441_01155	BW25113_2584	b2584	2719953
lon	ATP-dependent proteinase. Serine peptidase. MEROPS family S16	0.76583139432503	1.08480587654257	0.646394792002224	0.775741270697157	0.462026161807549	0.931070365706553	0.75039697392518	0.204056042335429	0.770434161398492	0.0669971239683121	1.03797653077077	0.51116802608428	0.483582477462396	7	ENC_23050	BN373_08901	ERS227112_02753	ROD_04941	SL1344_0444	SL3261_0444	STMMW_05211	STM_MW05211	SEN0432	t2410	EC958_0578	NCTC13441_03539	BW25113_0439	b0439	458888
mrcB	penicillin-binding protein 1B	1.66554914232529	1.18829219240698	0.97442168986989	0.865179900936416	1.61693853396616	1.50923010385577	1.43871519717597	1.00900734553534	0.884467425021336	0.627374961259697	1.1677919873614	0.867347224650359	1.36369902770769	7	ENC_46650	BN373_06551	ERS227112_02505	ROD_01531	SL1344_0191	SL3261_0191	STMMW_01961	STM_MW01961	SEN0195	t0198	EC958_0292	NCTC13441_03831	BW25113_0149	b0149	164730
glgP	glycogen/starch/alpha-glucan phosphorylases	1.4950972935877	1.68042702403727	1.3752362611951	1.16644261136854	1.32224458340051	1.29799696254655	1.3660886596617	1.37240023871617	1.2805121440462	0.833734113283156	0.990322592892684	0.889458282970067	1.1787771705376	7	ENC_26220	BN373_44321	ERS227112_00791	ROD_43971	SL1344_3501	SL3261_3501	STMMW_35231	STM_MW35231	SEN3358	t3986	EC958_3822	NCTC13441_00271	BW25113_3428	b3428	3564134
thrA	aspartate kinase /homoserine dehydrogenase	1.51766434505794	1.13921810272554	0.994578140818478	0.686897929256637	0.981259311036767	1.10802753946723	0.901561367028326	0.58471613299333	0.607674199348443	0.510161434772873	0.995393881603809	1.01083173243848	0.901999982784281	7	ENC_45260	BN373_04841	ERS227112_02337	ROD_00011	SL1344_0002	SL3261_0002	STMMW_00011	STM_MW00011	SEN0001	t0002	EC958_0135	NCTC13441_03990	BW25113_0002	b0002	337
kdpD	Osmosensitive K+ channel histidine kinase	0.718685254817365	0.920479484159921	0.987922464579565	0.81657630151236	1.06972089232359	0.936887538632558	0.828137374342231	0.655762452500457	0.531002553252602	0.490085971022881	0.88038061854504	0.95634205101994	0.725561787732568	7	ENC_20340	BN373_12851	ERS227112_03155	ROD_07011	SL1344_0685	SL3261_0685	STMMW_07611	STM_MW07611	SEN0667	t2173	EC958_0811	NCTC13441_03299	BW25113_0695	b0695	721730
yaeT	outer membrane protein assembly complex, YaeT protein	0.00465208227844318	0.0232704004995775	0.00535432163267538	0.00745708175165272	0	0.00471884756824383	0.0223740472212723	0.00965123785189564	0.0318207068145908	0.00667023791703492	0	0	0	0	ENC_47000	BN373_06821	ERS227112_02532	ROD_01801	SL1344_0225	SL3261_0225	STMMW_02301	STM_MW02301	SEN0231	t0225	EC958_0323	NCTC13441_03799	BW25113_0177	b0177	197928
plsB	glycerol-3-phosphate acyltransferase	0	0.00773750346002537	0	0.0355875246043981	0	0.00607875656233691	0.0196461786588314	0	0.026361012230734	0	0.00891576523131197	0.00413545680404637	0	0	ENC_04720	BN373_00361	ERS227112_01901	ROD_37051	SL1344_4172	SL3261_4172	STMMW_41851	STM_MW41851	SEN4004	t4141	EC958_4497	NCTC13441_04445	BW25113_4041	b4041	4254043
pheT	phenylalanyl-tRNA synthetase beta subunit	0	0	0	0	0.00597337714074585	0	0.0254632576944538	0	0.0370686203833125	0	0.00630691798089248	0	0	0	ENC_14130	BN373_27611	ERS227112_04498	ROD_13421	SL1344_1272	SL3261_1272	STMMW_13451	STM_MW13451	SEN1706	t1219	EC958_1935	NCTC13441_02166	BW25113_1713	b1713	1795557
metL	aspartate kinase /homoserine dehydrogenase	1.8334534816998	1.23641409300539	0.83908725248278	0.982433933652766	1.12952966800048	0.811655296792161	1.0983648594166	0.86983970237834	0.705185063996228	0.201820017680471	1.06494056240782	0.904541772287759	0.567104362769061	7	ENC_01020	BN373_48671	ERS227112_00348	ROD_38031	SL1344_4050	SL3261_4050	STMMW_40661	STM_MW40661	SEN3891	t3517	EC958_4425	NCTC13441_04560	BW25113_3940	b3940	4129835
pflB	formate acetyltransferase 1	1.16183480257277	1.21965917353135	0.647108791072628	1.01633724963023	0.84236458557443	0.941500224106977	0.674067423085217	0.320639923012117	0.827347012191336	0.789833705960404	0.948187609776506	0.57667516568661	0.950241395091151	7	ENC_17810	BN373_15471	ERS227112_03419	ROD_09721	SL1344_0910	SL3261_0910	STMMW_09841	STM_MW09841	SEN0877	t1961	EC958_1059	NCTC13441_03039	BW25113_0903	b0903	951272
malP	glycogen/starch/alpha-glucan phosphorylases	1.43905555101566	1.26812459625794	1.11292278996012	0.990576050402094	1.32938059840823	1.2757835272547	1.3173843792888	1.08697656211775	1.13375992016491	1.02249170005319	1.11142426476314	0.986557393181809	0.766304822966206	7	ENC_26160	BN373_44261	ERS227112_00799	ROD_44061	SL1344_3481	SL3261_3481	STMMW_35041	STM_MW35041	SEN3340	t3992	EC958_3811	NCTC13441_00282	BW25113_3417	b3417	3550080
pqiB_1	Paraquat-inducible protein B	0.704426690068274	0.926293013682934	0.626241283345734	1.26542095586136	1.03712209507741	1.00603274965397	1.10329821919807	0.363973072428988	0.733551822196754	0.529898478929998	1.14368215815774	0.74230497949608	0.577218712225174	7	ENC_54added	BN373_29351	ERS227112_04314	ROD_18741	SL1344_1778	SL3261_1778	STMMW_18381	STM_MW18381	SEN1188	t1029	EC958_2053	NCTC13441_02053	BW25113_1834	b1834	1917510
metE	methionine synthase (B12-independent)	1.50252488691629	1.29797667566569	1.57149841215107	0.873895845175952	1.57091447713217	1.57818309906593	1.45085895962804	1.25352399131582	1.18883652426964	1.11151184154656	1.20314852703961	1.34218932307334	0.927336887770166	7	ENC_01820	BN373_49501	ERS227112_01797	ROD_39251	SL1344_3919	SL3261_3919	STMMW_39361	STM_MW39361	SEN3760	t3332	EC958_4292	NCTC13441_04689	BW25113_3829	b3829	4013053
bglX	beta-glucosidase	1.15053192640263	0.923501293995002	0.770343278939142	0.726918508200202	0.992936081851432	0.994488532067599	1.07966997118995	0.654031584385841	0.819246938072654	0.591863150285812	0.92566833412212	0.828953531710138	0.876696639689058	7	ENC_40350	BN373_31721	ERS227112_04010	ROD_22511	SL1344_2144	SL3261_2144	STMMW_21981	STM_MW21981	SEN2160	t0689	EC958_2469	NCTC13441_01576	BW25113_2132	b2132	2219692
ygiQ	Fe-S oxidoreductase	1.20974686211352	1.12465060767772	1.07670739844555	0.797836920998482	0.834750844274302	0.773175273972374	0.801142698618938	0.538937462684432	0.746653163121802	0.647416580473857	0.684640887667297	0.698532566944453	0.940538692253257	7	ENC_32510	BN373_40861	ERS227112_01174	ROD_35621	SL1344_3142	SL3261_3142	STMMW_31281	STM_MW31281	SEN3011	t3088	EC958_3407	NCTC13441_00692	BW25113_4469	b4469	3158927
glgB	alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase	1.4664019358348	1.20806082177446	0.948487787080266	0.950038602905296	1.60288651776631	1.48506675349272	1.39424987990904	1.27040818587953	1.20304530502657	0.905590935930801	1.10277761513317	1.14976550099643	1.12894032398323	7	ENC_26260	BN373_44361	ERS227112_00787	ROD_43931	SL1344_3505	SL3261_3505	STMMW_35271	STM_MW35271	SEN3362	t3982	EC958_3826	NCTC13441_00267	BW25113_3432	b3432	3571316
copA	copper-(or silver)-translocating P-type ATPase	0.824268597673707	0.891902786720331	0.920754730611207	0.591313725197503	1.31785879281158	1.0396124020983	0.971965839594089	0.432026929950977	0.763401314305891	0.532122710633408	1.13668795336455	0.968588829531937	0.819717800052334	7	ENC_22440	BN373_09531	ERS227112_02817	ROD_05411	SL1344_0491	SL3261_0491	STMMW_05681	STM_MW05681	SEN0479	t2362	EC958_0625	NCTC13441_03491	BW25113_0484	b0484	508875
yicI	Alpha-glucosidases, family 31 of glycosyl hydrolases	1.08129636299715	1.05105305824528	0.76225072634882	0.774191955965316	0.945199826438484	0.772009795146854	0.671921032845202	0.61106281790256	0.717182620144201	0.502722788529404	0.743678967566369	0.992822315558622	0.737909473294662	7	ENC_02800	BN373_46601	ERS227112_00561	ROD_41601	SL1344_3715	SL3261_3715	STMMW_37381	STM_MW37381	SEN3570	t3770	EC958_4071	NCTC13441_00020	BW25113_3656	b3656	3832219
yhgF	Transcriptional accessory protein	1.51492907364015	1.7893052569838	1.14644070113097	1.11708711731938	1.46823494034532	1.3506468647763	1.30811806283062	0.994378140840815	1.17834255043061	0.94799298744396	1.40838888630824	1.27161322179619	0.879385658115469	7	ENC_26070	BN373_44151	ERS227112_00809	ROD_44171	SL1344_3471	SL3261_3471	STMMW_34941	STM_MW34941	SEN3330	t4002	EC958_3801	NCTC13441_00292	BW25113_3407	b3407	3537385
clpA	ATP-dependent Clp protease ATP-binding subunit ClpA	0.821709118528281	0.592677763204835	0.54051169664826	0.580283846179384	0.973590835657691	1.02269375031861	0.765756722894704	0.409525528139362	0.695601839869803	0.544887634753177	0.982238534055558	0.558316843358056	0.93265384292651	7	ENC_18030	BN373_15311	ERS227112_03402	ROD_08931	SL1344_0884	SL3261_0884	STMMW_09581	STM_MW09581	SEN0853	t1988	EC958_0995	NCTC13441_03112	BW25113_0882	b0882	923264
polB	DNA polymerase II	1.55493121203681	1.01161082879931	0.968034113354281	0.694279760435199	0.88205470036933	0.893288834376289	0.873298704323215	0.523775585198513	0.628486537606115	0.500051428929022	0.87646934216161	0.867673261005495	0.794321579102761	7	ENC_561added	BN373_05471	ERS227112_02395	ROD_00651	SL1344_0098	SL3261_0098	STMMW_01021	STM_MW01021	SEN0099	t0100	EC958_0194	NCTC13441_03930	BW25113_0060	b0060	63429
uvrD	ATP-dependent DNA helicase UvrD	1.58116434181482	1.52963000949673	1.23294308953784	0.984854063972796	1.24650237492555	1.19325819134632	1.13852474850834	0.786484121243508	0.947420354959325	0.752406512052332	1.0815511437584	1.18328311476755	0.866721824572147	7	ENC_01940	BN373_49371	ERS227112_01784	ROD_39381	SL1344_3905	SL3261_3905	STMMW_39221	STM_MW39221	SEN3748	t3346	EC958_4275	NCTC13441_04706	BW25113_3813	b3813	3997983
tdcE	keto acid formate lyase	1.17946838044725	0.838120240240079	0.523498166605318	0.729742905446463	0.9053098726936	0.785400384387741	0.859924350281727	0.488299169322082	0.890134960483511	0.804131127080933	1.141731984922	1.30370625118363	1.24500221990566	7	ENC_33650	BN373_28711	ERS227112_04374	ROD_47631	SL1344_3213	SL3261_3213	STMMW_32411	STM_MW32411	SEN3082	t3161	EC958_3517	NCTC13441_00575	BW25113_3114	b3114	3260124
maeB	allosteric NADP-dependent malic enzyme	1.14525543570338	0.945119333962212	0.644567303683128	0.954169779295162	1.01408839870052	0.855029958959259	1.02055431344793	0.774103883941286	0.573563626430621	0.516493757989806	0.819802765159869	0.792867704413783	0.415886954198131	7	ENC_38220	BN373_34561	ERS227112_03782	ROD_24111	SL1344_2435	SL3261_2435	STMMW_24911	STM_MW24911	SEN2451	t0387	EC958_2779	NCTC13441_01267	BW25113_2463	b2463	2576098
yojN	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase./Hpt domain.	1.15387990569077	1.08372168834419	1.06161580447228	1.19105017194275	0.829916749808195	0.824374849347574	0.935811258298917	0.567723248191492	0.985546261307464	0.67843008394342	0.942603872159543	0.773742139377097	1.16491425552777	7	ENC_39670	BN373_32421	ERS227112_03942	ROD_23491	SL1344_2238	SL3261_2238	STMMW_22931	STM_MW22931	SEN2251	t0596	EC958_2553	NCTC13441_01491	BW25113_2216	b2216	2313488
nrdD	anaerobic ribonucleoside-triphosphate reductase	1.23742705037979	0.940987752503733	1.06608759572599	0.591192420560998	0.969254959860949	1.12131953057142	0.96603300370443	0.682973359836356	0.808024572497451	0.406369748123372	0.9391145159868	0.911416990776263	1.12552472489509	7	ENC_43570	BN373_02561	ERS227112_02122	ROD_33091	SL1344_4382	SL3261_4382	STMMW_43961	STM_MW43961	SEN4202	t4486	EC958_4731	NCTC13441_04209	BW25113_4238	b4238	4460522
feoB	ferrous iron transporter FeoB	1.78175386874282	1.43017680187639	1.3132615259608	1.16236697248731	1.48801556671512	0.103783705233737	1.49865143599855	1.31347522613514	1.51397458702474	1.13296140409715	1.48946336753446	1.31308688333802	1.71789128831439	7	ENC_26090	BN373_44181	ERS227112_00807	ROD_44141	SL1344_3473	SL3261_3473	STMMW_34961	STM_MW34961	SEN3332	t4000	EC958_3803	NCTC13441_00290	BW25113_3409	b3409	3540407
fadB	short chain enoyl-CoA hydratase /3-hydroxyacyl-CoA dehydrogenase	1.64542604699253	0.972400287983742	1.26200116415459	0.634983199986421	0.969937059267149	1.06575033764003	0.956636729783131	0.716661712702763	0.829563184167067	0.829065421372858	0.980356977359768	0.952613582303905	0.717135514223907	7	ENC_47270	BN373_49651	ERS227112_01812	ROD_39091	SL1344_3936	SL3261_3936	STMMW_39531	STM_MW39531	SEN3777	t3315	EC958_4326	NCTC13441_04655	BW25113_3846	b3846	4028782
yjiY	Inner membrane protein YjiY	1.44455418867492	0.980126328094626	1.02556117536623	0.829434295127128	1.32263375065538	1.19435283008638	1.23174651737328	0.681497772447341	0.780816347401071	0.559579122591333	1.04975648140867	1.0312172583066	1.89543197537308	7	ENC_547added	BN373_04011	ERS227112_02248	ROD_48371	SL1344_4463	SL3261_4463	STMMW_44781	STM_MW44781	SEN4297	t4582	EC958_0084	NCTC13441_04042	BW25113_4354	b4354	4589129
fusA_1	translation elongation factor 2 (EF-2/EF-G)	0.00411294643293414	0.0187341096727032	0	0.0272962395158707	0	0.00359164720170715	0.0377797352888799	0	0.0417547875022073	0	0	0.00534405219287111	0	0	ENC_25390	BN373_43621	ERS227112_00861	ROD_44791	SL1344_3413	SL3261_3413	STMMW_34381	STM_MW34381	SEN3274	t4059	EC958_3736	NCTC13441_00355	BW25113_3340	b3340	3471400
arcB	PAS/PAC sensor hybrid histidine kinase	1.41320955754453	1.1524846803112	0.73087347089551	0.875860587269399	0.884050367771982	0.707463207964965	0.712566164174075	0.447963964352588	0.774147563484034	0.807712284006689	0.769596018375452	0.444509117032691	0.567736735477077	7	ENC_34470	BN373_42691	ERS227112_00978	ROD_46101	SL1344_3300	SL3261_3300	STMMW_33271	STM_MW33271	SEN3161	t3245	EC958_3610	NCTC13441_00481	BW25113_3210	b3210	3350689
mdoB	phosphatidylglycerol-membrane-oligosaccharide glycerophosphotransferase	1.33684623303722	1.21103106450301	1.55148280153057	0.774035567919107	0.990769444164029	1.08396684443111	0.950472749167099	0.79958983475501	0.911830360925715	0.592451210714698	0.802686162761434	0.876489895999184	1.57498831259314	7	ENC_44770	BN373_04371	ERS227112_02287	ROD_48581	SL1344_4472	SL3261_4472	STMMW_44871	STM_MW44871	SEN4306	t4584	EC958_0089	NCTC13441_04037	BW25113_4359	b4359	4597150
bisC	molybdopterin guanine dinucleotide-containing S/N-oxide reductases	1.50412007705439	0.681437044441785	0.401866971588194	0.751753877219953	0.712909472192784	0.674911232118523	0.632563423813603	0.410888722372148	0.559524093831734	0.441605776377599	0.890997443143612	0.802008257081846	0.635828938552072	7	ENC_01580	BN373_45451	ERS227112_00672	ROD_42561	SL1344_3610	SL3261_3610	STMMW_36341	STM_MW36341	SEN3467	t3875	EC958_3957	NCTC13441_00132	BW25113_3551	b3551	3714061
ybbP	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	0.816444574883626	0.893493263645015	0.801567656997804	0.855589963510916	0.893214741491839	1.00661469051686	0.744119377844248	0.332108443375285	0.636604808990945	0.585827028214999	0.93999756705131	0.72937785088997	0.669460412846651	7	ENC_22330	BN373_09631	ERS227112_02825	ROD_05511	SL1344_0501	SL3261_0501	STMMW_05781	STM_MW05781	SEN0489	t2352	EC958_0638	NCTC13441_03478	BW25113_0496	b0496	520416
ptsP	phosphoenolpyruvate-protein phosphotransferase	1.00963366081652	0.944262490364556	1.12860853738758	0.658125869428075	0.857165985129338	1.0396635446879	0.798436374260045	0.563951819924572	0.788312304634661	0.515598229077303	0.866942175685797	0.641758849794883	1.30665909648392	7	ENC_30650	BN373_38681	ERS227112_01430	ROD_28711	SL1344_2981	SL3261_2981	STMMW_29641	STM_MW29641	SEN2845	t2912	EC958_3128	NCTC13441_00911	BW25113_2829	b2829	2966188
pnp	Polyribonucleotide nucleotidyltransferase	1.34165830534526	1.06542308016623	0.617829848032481	0.874972399201669	0.799241210455672	0.720634268903906	0.882283762387511	0.439516323689092	0.863901091713601	0.784932082562411	0.683442064254828	0.472281473472239	0.0242300323341061	7	ENC_414added	BN373_42241	ERS227112_01029	ROD_46681	SL1344_3255	SL3261_3255	STMMW_32821	STM_MW32821	SEN3117	t3200	EC958_3566	NCTC13441_00531	BW25113_3164	b3164	3309033
spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT	0.571811681592578	0.458303182835077	0.0602715444635204	0.20376758444883	0.349029337295808	0.419483354916415	0.240674277907875	0.264001102660751	0.355892444453115	0.091072902586691	0.360520484252902	0.181431725067022	0.25302445611519	0	ENC_26added	BN373_46401	ERS227112_00581	ROD_41661	SL1344_3708	SL3261_3708	STMMW_37311	STM_MW37311	SEN3564	t3776	EC958_4057	NCTC13441_00034	BW25113_3650	b3650	3822400
priA	replication restart DNA helicase PriA	0.00419603894076359	0.00802781178733079	0.00379852266419561	0.0115374725934683	0.0160881886048322	0.0406110095685343	0.0261094794078835	0	0.00876685073764323	0.00473559522031732	0.00889646537803741	0.00503877065683702	0.133249951536116	7	ENC_00980	BN373_48631	ERS227112_00352	ROD_38111	SL1344_4044	SL3261_4044	STMMW_40601	STM_MW40601	SEN3885	t3523	EC958_4420	NCTC13441_04565	BW25113_3935	b3935	4124612
cstA	Carbon starvation protein, predicted membrane protein	0.897001233894608	1.11529950654771	1.01012511684467	0.585619558924529	1.19707191446144	0.860177948827259	0.78374057368069	0.511872115945116	0.60998920927175	0.530452176850867	1.08569359901933	1.02429557219601	0.793479376687882	7	ENC_21350	BN373_11941	ERS227112_03054	ROD_06101	SL1344_0588	SL3261_0588	STMMW_06651	STM_MW06651	SEN0569	t2268	EC958_0718	NCTC13441_03397	BW25113_0598	b0598	629894
pta	phosphotransacetylase	0.677449855417608	0.79201838091545	0.490565762538749	0.563492285788252	0.549065388495697	0.274291724814597	0.592770887876569	0.212274076247324	0.477513051714735	0.402195082766371	0.767964988215156	0.574919678703043	0.311045023144982	7	ENC_39140	BN373_32981	ERS227112_03891	ROD_26991	SL1344_2307	SL3261_2307	STMMW_23601	STM_MW23601	SEN2320	t0526	EC958_2633	NCTC13441_01413	BW25113_2297	b2297	2414747
ldcC	L-lysine decarboxylase	1.19280674069906	1.37871448570185	1.07346724816178	1.12149793130182	1.24676548774018	1.05105940366578	1.16389341455237	0.646885087325216	0.765644257326583	1.13907575082632	0.793650512755136	0.538620601697556	1.13009602896084	7	ENC_47090	BN373_06911	ERS227112_02541	ROD_01941	SL1344_0235	SL3261_0235	STMMW_02401	STM_MW02401	SEN0241	t0236	EC958_0332	NCTC13441_03790	BW25113_0186	b0186	209679
katE	Catalase	0.753204783902785	0.897901902111148	0.308796167060902	0.704903345328335	1.06458703476658	0.908623540977135	0.567120640225187	0.661646730132156	0.545798305065286	0.456737397764495	0.87322454500598	0.716878423274485	0.758568996819189	7	ENC_14320	BN373_18591	ERS227112_05497	ROD_13241	SL1344_1253	SL3261_1253	STMMW_13251	STM_MW13251	SEN1725	t1198	EC958_1953	NCTC13441_02148	BW25113_1732	b1732	1813867
prlC	oligopeptidase A . Metallo peptidase. MEROPS family M03A	1.4461991043523	1.01824649057339	0.708885321061362	1.08324404909779	1.19959935336817	1.17445168555554	1.05520747434493	0.886642822417595	0.904029158569	0.736312424176454	0.94529898199081	0.90912498918149	0.909334206756836	7	ENC_27050	BN373_44991	ERS227112_00721	ROD_43011	SL1344_3559	SL3261_3559	STMMW_35831	STM_MW35831	SEN3417	t3922	EC958_3894	NCTC13441_00200	BW25113_3498	b3498	3643140
metG	methionyl-tRNA synthetase	0.0137605514143495	0.0178063922422565	0.0152746787955748	0.0106355920372963	0	0	0.00964523554053338	0	0.0557711853970488	0	0.0062683237909325	0.00967774811773182	0.0432842625153756	0	ENC_40450	BN373_31631	ERS227112_04019	ROD_22361	SL1344_2132	SL3261_2132	STMMW_21861	STM_MW21861	SEN2148	t0701	EC958_2449	NCTC13441_01596	BW25113_2114	b2114	2194300
ppk	Polyphosphate kinase	1.14438330139799	0.997342285457896	0.797796865418831	1.03986128396967	0.999609524847178	1.45915589397538	1.1845643622432	1.11993560864352	1.21736756748651	0.899896041743781	1.23789269048313	0.818535526119167	0.858868296440936	7	ENC_37780	BN373_34851	ERS227112_03753	ROD_24441	SL1344_2464	SL3261_2464	STMMW_25181	STM_MW25181	SEN2482	t0356	EC958_2807	NCTC13441_01239	BW25113_2501	b2501	2623044
